,PTID1,PTID2,PTID3,PTID4,PTID5,PTID6,Mean,Median,NAs
TFF2,2.5524191133338654,4.2102135232194,4.625003247189063,5.067476205700643,5.1273123598318975,2.817088424977893,4.066585479042127,4.417608385204232,0
TFF3,3.4597687113682434,2.2941035964657743,2.5362746683725508,2.0596170554121076,3.181264569867518,4.397863900622968,2.988148750351527,2.8587696191200345,0
TFPI,2.038152919868366,1.7175848259993511,1.6239505130962744,1.5495763233961566,1.7099833764177075,2.8399129171983892,1.9131934793293741,1.7137841012085293,0
TFPI2,1.7056601170800263,2.4511668999950555,1.8771262921693703,2.1736688136366205,2.490670782949332,1.8223367631004181,2.0867716114884707,2.0253975529029953,0
TGFA,4.2713960056549425,3.4289150131363044,1.6139216549803312,2.9436510968494516,2.23845096247795,4.853406107157985,3.224956806709494,3.1862830549928782,0
TGFB1,2.9724856243921534,2.1548667728397732,1.9186486961931772,2.0545396807857057,3.0593945720640683,2.39590691753458,2.4259737106349095,2.2753868451871764,0
TGFBI,1.8916778492386446,3.1562299466459662,2.023684614772374,2.7470555267460206,2.1394258989625787,2.112368868773374,2.3450737841898266,2.1258973838679767,0
TGFBR2,2.2662025750923234,4.677421971485637,2.202153131877079,2.8210795704345952,2.998051788783756,1.6993083795854846,2.7773695695431457,2.5436410727634593,0
TGFBR3,3.470144035722572,5.911103426799988,5.538643103193859,5.18749520869702,5.348632601918454,3.6172621957773625,4.845546762018209,5.268063905307737,0
TGM2,4.207663475542937,5.559189101267575,2.8984072443744013,5.492152485527719,4.349745889817707,4.6629118843916775,4.5283450134870025,4.506328887104692,0
THBS2,1.0439925452501397,1.3398703819165847,1.684489944757253,1.634025733674414,1.3616332778740305,1.4464435849806323,1.4184092447421757,1.4040384314273315,0
THBS4,2.727544905272233,5.699041667041007,3.237343891669795,2.9009917036865396,4.0119888687023355,4.532442329459366,3.851558894305213,3.6246663801860652,0
THOP1,2.7859824027563063,3.8266733064835514,3.4228635859247434,3.452057059607646,3.821555599553067,3.638224103795798,3.491226009686852,3.545140581701722,0
THPO,4.246829697440512,4.203410372627634,2.942511352194389,2.482534577532385,3.357761417587889,3.519645794819864,3.458782202033779,3.4387036062038767,0
THY1,0.5921769380900782,1.0873020511161522,1.098627442431035,0.7961355110492256,0.7124055118943317,1.1494630904711989,0.906018424175337,0.9417187810826889,0
TIE1,3.2312320672642443,4.789686516577373,3.520590857349542,3.286179667959302,3.3766974925581272,3.761962474580343,3.6610581793814885,3.4486441749538344,0
TIGAR,6.203039880361083,6.569435991539937,6.100942918876112,5.912962825362358,6.42813398973649,8.885869647337193,6.683397542202195,6.3155869350487865,0
TIMD4,3.8561864973088893,4.847074760310558,3.273641364190693,3.0255693772741936,4.699607062607165,3.7693160784958177,3.911899190031219,3.8127512879023535,0
TIMP1,3.73531261363383,5.3139962616477945,3.3097052491470422,4.345828368673753,4.666854746517439,3.91310419395508,4.21413357226249,4.129466281314416,0
TIMP4,6.4919945183346375,5.269668836369045,4.305479506823529,5.9503778135776875,4.963950304627806,6.259844183134545,5.540219193811208,5.610023324973366,0
TINAGL1,2.7302184693966836,2.7913824157084752,3.3466141839762233,2.8299376976572224,2.4982427358459636,1.9634985707028088,2.6933156788812296,2.760800442552579,0
TLR3,1.983432558344064,3.0804910152373757,2.264720595135555,1.7699492325378419,2.8073725084122914,1.6912408834221793,2.266201132181551,2.1240765767398093,0
TMPRSS15,6.396722032783433,6.88543665974629,13.395709171326814,12.413845539150806,7.932159471250555,17.073654394854632,10.682921211518755,10.173002505200682,0
TMPRSS5,4.07869036843738,2.6402356052032903,3.2040230298467614,2.3339164027342463,2.4859294850628406,4.108071056328472,3.141810991268832,2.922129317525026,0
TMSB10,13.36549209672029,9.260799361100238,15.742500407729592,10.71484655381929,20.5062056364744,8.688350067229358,13.046365687178861,12.04016932526979,0
TNC,3.298966227658732,5.923167991005342,2.5535785659621535,3.084846359137864,5.505044907869993,8.352954085545544,4.786426356196605,4.402005567764363,0
TNF,6.224797541290981,4.059734508847653,3.770324454086702,2.586509177805016,6.71365971708508,4.7755995635603306,4.688437493779293,4.417667036203992,0
TNFRSF10A,2.943370249622899,4.08235378215623,3.206136321477515,3.5706719582909394,3.010246711824474,3.789771632370255,3.4337584426237187,3.3884041398842273,0
TNFRSF10B,1.7669280778626364,2.241077256982462,2.319179849815221,1.7641807674586563,0.8391271094350097,2.009445297497012,1.8233230598418328,1.8881866876798241,0
TNFRSF10C,3.3781773267083857,2.9096928637588175,2.8641807776011117,3.1974646741155324,2.5580550661750032,3.424179181958782,3.055291648386272,3.053578768937175,0
TNFRSF11A,1.9580694657877868,2.155563059933143,2.3269513295475193,2.2051856109869363,1.6698817975456983,2.6425869258071852,2.1597063649347117,2.18037433546004,0
TNFRSF11B,2.3677528796523712,1.2194610175756007,1.5591046367559154,1.5979828309080877,1.2408092216256659,1.4527206695650807,1.572971876013787,1.505912653160498,0
TNFRSF12A,7.157595402664365,5.124416100655929,7.005400854758784,7.378386646374791,8.086776557793605,11.305417699075612,7.676332210220514,7.267991024519578,0
TNFRSF13B,0.9009589630521412,1.5180677645624205,1.3660058147703744,1.3166897225548688,0.9103345983334468,1.4601834077629579,1.245373378506035,1.3413477686626216,0
TNFRSF13C,5.3867944637414125,3.7159360623461715,92.03394009252865,5.585287984367176,2.187247495695107,4.070245002898976,18.82990851692958,4.728519733320194,0
TNFRSF14,2.900248662502977,4.556075380238791,4.5299369303248325,3.5010872428633335,4.515619308398373,4.920422612495549,4.15389835613731,4.522778119361602,0
TNFRSF19,3.0632242079995775,3.1148958413363474,2.5142342065372083,2.285572638251407,2.452878320871679,1.0370221730033593,2.4113045646665965,2.4835562637044437,0
TNFRSF1A,1.646271406764745,2.6286659784900674,2.2715515288330415,2.6407876529662615,2.3171264298011764,3.9527709122897168,2.576195651524168,2.4728962041456217,0
TNFRSF1B,2.1920420789573996,2.7005554266127008,3.0496158509482583,2.7818007196622165,2.0468966378388456,4.8349892858398595,2.9343166666432134,2.7411780731374584,0
TNFRSF21,0.7885710300667249,1.2471018574986532,1.0382033668650508,0.8130660686436891,1.2124688226696194,1.193623903189023,1.0488391748221266,1.1159136350270369,0
TNFRSF4,3.3759325672412714,4.197012660030917,1.9238795791321774,3.9976166939976676,2.929785449967593,2.0013864388071427,3.0709355648627947,3.152859008604432,0
TNFRSF6B,5.153899671026673,3.9679515282891473,3.5116082551553003,5.851508322523647,3.4195725637768803,3.498253547463447,4.233798981372516,3.7397798917222236,0
TNFRSF9,1.9828949963268458,2.0869330293523998,1.3757668124892075,1.1696269902967276,1.8019258867438082,1.4252631177756991,1.640401805497448,1.6135945022597538,0
TNFSF10,2.0483797246315656,1.5781402922108971,1.3536763386082937,0.9889894309770674,1.8458507675509919,1.2191294993751127,1.5056943422256548,1.4659083154095955,0
TNFSF11,8.082766303377129,5.37712445913334,3.114811455103642,4.772657434455846,6.1506305653497035,6.134562788335937,5.605425500959266,5.755843623734638,0
TNFSF12,1.0712933350234384,1.4646340713353412,1.189346604739356,1.2577232203912347,1.195874078803166,1.4110767524212844,1.2649913437856368,1.2267986495972005,0
TNFSF13,1.5551883048127624,2.033539629360556,1.227003502926353,1.6176186668157109,1.568859838211231,0.6838249028163279,1.447672474157157,1.5620240715119968,0
TNFSF13B,1.2143014229764448,2.2883536817661865,1.9239692626460352,1.6214919950333533,2.1466158967913116,3.7040385397720943,2.1497951331642375,2.035292579718673,0
TNFSF14,4.137023147097855,4.329110095693156,3.5544696792528487,3.4587641383803427,3.7777968616410305,4.265069598869071,3.9203722534890506,3.957410004369443,0
TNR,3.9893136142092738,4.637901726705721,3.530279529179924,2.269597606687506,3.6681331944660984,3.001550485492705,3.516129359456871,3.5992063618230112,0
TNXB,7.070942134037466,5.7876221475007625,3.3316119743549413,2.9403110827840675,3.344713881656991,4.4879480348624705,4.49385820919945,3.9163309582597305,0
TOP2B,13.547715824397338,15.743328457496027,9.788529701826574,8.967648739103373,14.071064605355994,14.088472852476709,12.701126696776003,13.809390214876666,0
TP53,7.640057496743461,6.3577540142584015,6.583578301429488,7.479156092358499,9.063569010357282,9.960295481026517,7.847401732695608,7.55960679455098,0
TPP1,5.086831019186387,5.4692044388045815,6.761560906224564,4.108170910599573,3.521061699677429,4.894088763393023,4.973486289647592,4.990459891289705,0
TPPP3,6.638943023677743,0.45138349193302896,77.34682733885428,1.4019096211754893,5.293727282673548,4.065082192819212,15.866312158522216,4.679404737746379,0
TPSAB1,2.7968635086929345,2.312590766585448,2.280089270019959,1.4423029226243,2.629924231052403,2.6045985060195727,2.344394867499103,2.4585946363025104,0
TRAF2,6.982358223503452,9.050201722573288,9.880243080031127,5.306435354466124,11.83477837588751,11.021603207982135,9.012603327407273,9.465222401302206,0
TREM1,9.797372804831781,5.89332333183511,3.950982825181955,7.581630704372012,11.708867340952894,8.119070241885947,7.84187454150995,7.850350473128979,0
TREML2,2.1750257858861737,2.367418281446128,3.768404729917077,3.9243831045182405,3.288114224789297,5.131962458421283,3.4425514308297,3.528259477353187,0
TRIM21,7.902040856027535,7.131107695930382,7.376004922158506,8.367238748927017,11.237542453276266,9.36728827634045,8.563537158776693,8.134639802477276,0
TRIM5,6.988740367878786,11.420408045628788,12.730744145866426,11.044090525022606,17.16494349863278,12.668651574467857,12.002929692916208,12.044529810048322,0
TSHB,6.978939080798967,6.269830051900804,8.600609368922877,6.936572444878277,5.16604427598593,4.633448190393273,6.430907235480022,6.60320124838954,0
TUBGCP5,2.1707837654185673,3.2396513247559358,3.809519405471412,1.2471082393298742,3.544336233736012,3.144525595409121,2.8593207606868205,3.1920884600825286,0
TXLNA,9.749001624518856,13.737587172573162,12.352691856076456,8.08972709159079,14.715590437131665,13.258508242211771,11.983851070683784,12.805600049144115,0
TXNDC15,1.605051253957235,1.066795583018689,0.4618511206280483,0.5919923634644748,0.8733610673203889,0.7861333618153681,0.8975307917007007,0.8297472145678785,0
TXNDC5,8.069247668472881,16.265260327698172,15.005200160141413,8.722568688689794,22.697082911172345,12.216641608232257,13.829333560734478,13.610920884186836,0
TYMP,3.42031931107534,4.496739962812005,5.86812686835543,4.916192661554163,8.329326543201368,5.037252018404376,5.344659560900447,4.97672233997927,0
TYRO3,3.3282460374693215,5.015518095867756,5.117015349818675,5.244563925216511,3.3467170243354243,3.530239297156322,4.263716621644002,4.272878696512039,0
UBAC1,8.381661060580955,7.196033751601996,5.694441995713892,7.567708128651244,6.646209417478312,5.820959010579235,6.884502227434272,6.921121584540154,0
ULBP2,2.3240745090949737,4.768657786473917,4.804641606134735,2.7348760470668805,3.14128185165254,4.333333495963533,3.684477549397763,3.7373076738080364,0
UMOD,4.900156143170884,6.022033696359292,4.8239325089797145,4.725416646027101,3.3229817607292196,4.1334949812148,4.654669289413502,4.774674577503408,0
UNC5C,1.7133989261931455,3.698042081912124,3.1462345400968528,1.7892146602501704,3.017834425375079,3.992660395027361,2.892897504809122,3.082034482735966,0
USO1,15.657732322066188,24.247800540173483,12.371651700884154,13.791330043974467,14.91145065606219,15.493063663935342,16.07883815451597,15.202257159998766,0
USP8,11.873431308064875,17.371256467619528,14.001824734067455,10.43097577466982,21.77288657205008,19.592087860147366,15.840410452769854,15.686540600843491,0
VAMP5,5.8928923778191455,7.219625919092577,9.240826173430616,7.056070703385595,10.663389250451095,12.914140496389166,8.831157486761366,8.230226046261595,0
VASN,4.586911968601387,4.583934087493258,3.8495564752735616,3.6973281879103714,4.647671369684599,3.2292450479464154,4.099107856151599,4.21674528138341,0
VAT1,2.260521789062777,2.6947006767085875,2.0543678917261645,3.6428056241986995,1.4303644301988545,1.823154359400997,2.31765246188268,2.157444840394471,0
VCAM1,2.235731390315957,3.2651124388869333,2.414189097864327,3.643626720651298,2.797384810530446,3.216902190684267,2.9288244414888713,3.0071435006073566,0
VCAN,3.1286382834840225,5.963903311978004,3.9683759547109343,4.499145155178022,2.6695734597768976,3.8357316168821374,4.010894630335003,3.902053785796536,0
VEGFA,2.32048635446321,1.1123649403914992,0.9431100481369292,1.0295282331384974,1.3149739408647143,1.132715611235339,1.308863188038365,1.122540275813419,0
VEGFD,1.5870473844764554,2.0469468356669376,1.617140562826147,1.0554074088085263,1.2481794326191167,1.503772732574103,1.5097490594952143,1.5454100585252792,0
VIM,12.45065808382304,21.765571468108,13.351428525465755,14.039895937011659,21.506467499165083,19.333514088550086,17.074589267020603,16.686705012780873,0
VMO1,4.363834957729838,3.1805026122648403,4.364812430664587,3.8855806419064347,5.686897479450161,7.219800634002401,4.783571459336377,4.364323694197212,0
VPS37A,6.442459067771564,23.207336898099047,8.837985568089156,12.9860310201377,14.25849902008647,13.71099762307099,13.240551532875822,13.348514321604345,0
VPS53,10.42126421295832,28.625343826549063,11.312101347034803,16.27340116955397,16.35149409816029,14.571453334792723,16.259176331508193,15.422427252173346,0
VSIG2,3.8829106957070314,4.737716604699431,3.1926924720664425,4.649854103849808,4.671761730352488,4.579070954171194,4.285667760141066,4.614462529010501,0
VSIG4,3.765334434881403,4.028978979029445,2.3472122098071555,3.2850598625157152,1.7278967574792383,1.6278146876869066,2.797049488566644,2.8161360361614354,0
VSTM1,5.661671983684233,5.2452912788915445,103.38602042357861,5.201642226541197,8.805032897094794,7.61981027298758,22.65324484712966,6.640741128335907,0
VWA1,9.212764972177595,5.591918743256386,6.993493658418927,6.540997563834909,7.725778807071995,9.305394072255678,7.561724636169249,7.359636232745461,0
VWC2,3.2404252396479714,2.9054176350874625,4.115739127258945,2.7127860018778547,2.1665721040799952,2.4829227098697997,2.937310469637005,2.8091018184826586,0
VWF,7.281222785527072,9.419290370066973,6.060398518179168,6.213406883744135,9.087595343493343,6.712912220304199,7.462471020219148,6.997067502915636,0
WAS,13.133587623829554,20.34678088714476,12.458346256761855,6.409831644553387,15.680631676925504,21.56329089621208,14.932078164237858,14.407109650377528,0
WASF1,16.142625943248838,12.843642155024291,15.42844044633858,12.629034681461576,15.732760585547913,14.16071267440777,14.489536081004829,14.794576560373176,0
WFDC2,2.5467764140011457,2.0406829129880975,1.3127409847865767,1.57159003800435,1.5004647608818944,1.4099635646958988,1.730369779226327,1.5360273994431222,0
WFIKKN1,4.3852930445397575,2.944665261074456,2.7681595585061833,2.2292958937939096,3.7459595321575163,2.78014118443004,3.142252412416977,2.8624032227522482,0
WFIKKN2,5.165871878069042,3.5954923851102008,2.463049286558,2.962606624912737,1.990263324483482,2.8240872612888275,3.166895126737048,2.8933469431007826,0
WIF1,1.583771232212556,3.5310036661835604,2.444912463237186,2.2821347554588183,1.8519705142766358,2.027384167049899,2.2868627997364426,2.1547594612543586,0
WNT9A,3.765438840449655,5.568209704992245,5.464398136213128,4.894170231854692,5.915444155634163,6.017893851570722,5.270925820119101,5.516303920602686,0
WWP2,4.491225466956234,4.938202654368377,23.137271222290686,3.900591051748472,6.09687662497718,6.029523528864808,8.098948424867626,5.483863091616593,0
XCL1,2.094091630825403,3.2327114942920736,3.1745650979530984,2.8552689578426795,2.273518666379999,2.292420653829444,2.6537627501871164,2.5738448058360617,0
XG,4.7688731854353135,4.784111613047376,3.459344639111868,4.108998954267049,1.7149168042041798,3.042974938997542,3.6465366891772213,3.7841717966894586,0
XPNPEP2,0.5849271580431499,1.5766548322621465,1.0796581605882392,0.9112484994250555,0.43525083352901767,0.8596739108889058,0.9079022324560857,0.8854612051569806,0
YES1,14.683824182286067,13.827154989682164,11.292537003101172,9.27706332780135,13.155423210446735,9.405809418079496,11.940302021899498,12.223980106773954,0
ZBTB16,7.391546250336875,13.679875755557154,14.73398019014483,11.222396120983827,17.35032201825159,13.57770961565943,12.992638325155617,13.628792685608293,0
ZBTB17,5.5490700511912605,6.006291523893803,5.964894078046508,5.289099938333233,5.514165382541845,6.899994482293216,5.870585909383311,5.756982064618884,0
